algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
CliqueFlow, 1000,100,10,12,2,2,5,26,7616,964,12000,12.448132780082988,0.47877433769549954
Seq, 1000,100,10,12,2,2,5,27,3,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,14,10503,12000,1.1425307055127107,0.042315952056026326
SingleFlow, 1000,100,10,12,2,2,5,27,5759,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,7707,950,12000,12.631578947368421,0.46783625730994155
Seq, 1000,100,10,12,2,2,5,28,4,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,14,10098,12000,1.1883541295306002,0.042441218911807146
SingleFlow, 1000,100,10,12,2,2,5,28,5768,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,7299,811,12000,14.796547472256474,0.5284481240091597
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,15,9850,12000,1.218274111675127,0.04060913705583757
SingleFlow, 1000,100,10,12,2,2,5,30,6032,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7185,738,12000,16.260162601626018,0.5420054200542006
Seq, 1000,100,10,12,2,2,5,26,3,12000,12000,1.0,0.038461538461538464
Greedy, 1000,100,10,12,2,2,5,26,15,10971,12000,1.0937927262783702,0.04206895101070655
SingleFlow, 1000,100,10,12,2,2,5,26,6088,1000,12000,12.0,0.46153846153846156
CliqueFlow, 1000,100,10,12,2,2,5,26,8588,965,12000,12.435233160621761,0.4782781984854524
Seq, 1000,100,10,12,2,2,5,34,4,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,17,9615,12000,1.24804992199688,0.036707350646967056
SingleFlow, 1000,100,10,12,2,2,5,34,6755,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,8074,745,12000,16.107382550335572,0.4737465455981051
Seq, 1000,100,10,12,2,2,5,30,3,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,16,10099,12000,1.188236459055352,0.039607881968511734
SingleFlow, 1000,100,10,12,2,2,5,30,6708,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7395,752,12000,15.957446808510639,0.5319148936170213
Seq, 1000,100,10,12,2,2,5,30,3,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,14,10243,12000,1.1715317777994727,0.039051059259982424
SingleFlow, 1000,100,10,12,2,2,5,30,6801,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7579,740,12000,16.216216216216218,0.5405405405405406
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,9905,12000,1.2115093387178193,0.03908094641025223
SingleFlow, 1000,100,10,12,2,2,5,31,6351,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,7230,744,12000,16.129032258064516,0.5202913631633714
Seq, 1000,100,10,12,2,2,5,34,3,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,12,9510,12000,1.2618296529968454,0.037112636852848394
SingleFlow, 1000,100,10,12,2,2,5,34,6577,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,7695,741,12000,16.194331983805668,0.4763038818766373
Seq, 1000,100,10,12,2,2,5,31,4,12000,12000,1.0,0.03225806451612903
Greedy, 1000,100,10,12,2,2,5,31,14,10012,12000,1.1985617259288854,0.03866328148157695
SingleFlow, 1000,100,10,12,2,2,5,31,6740,1000,12000,12.0,0.3870967741935484
CliqueFlow, 1000,100,10,12,2,2,5,31,7429,738,12000,16.260162601626018,0.5245213742460005
Seq, 1000,100,10,12,2,2,5,32,3,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,13,9844,12000,1.219016659894352,0.0380942706216985
SingleFlow, 1000,100,10,12,2,2,5,32,6649,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,7597,739,12000,16.23815967523681,0.5074424898511503
Seq, 1000,100,10,12,2,2,5,32,4,12000,12000,1.0,0.03125
Greedy, 1000,100,10,12,2,2,5,32,16,9902,12000,1.2118763886083619,0.03787113714401131
SingleFlow, 1000,100,10,12,2,2,5,32,7986,1000,12000,12.0,0.375
CliqueFlow, 1000,100,10,12,2,2,5,32,7713,736,12000,16.304347826086957,0.5095108695652174
Seq, 1000,100,10,12,2,2,5,33,3,12000,12000,1.0,0.030303030303030304
Greedy, 1000,100,10,12,2,2,5,33,14,9713,12000,1.2354576340986307,0.03743811012420093
SingleFlow, 1000,100,10,12,2,2,5,33,7028,1000,12000,12.0,0.36363636363636365
CliqueFlow, 1000,100,10,12,2,2,5,33,7679,739,12000,16.23815967523681,0.4920654447041457
