algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
Greedy, 4100,410,41,50,9,2,5,132,3449,333182,205000,0.6152793368189158,0.004661207097112999
SingleFlow, 4100,410,41,50,9,2,5,132,1349873,4100,205000,50.0,0.3787878787878788
CliqueFlow, 4100,410,41,50,9,2,5,132,804615,2404,205000,85.27454242928452,0.646019260827913
Seq, 4200,420,42,52,10,2,5,123,37,218400,218400,1.0,0.008130081300813009
Greedy, 4200,420,42,52,10,2,5,123,3392,389983,218400,0.5600244113204934,0.004553043994475556
SingleFlow, 4200,420,42,52,10,2,5,123,1459223,4200,218400,52.0,0.42276422764227645
CliqueFlow, 4200,420,42,52,10,2,5,123,942915,2633,218400,82.947208507406,0.6743675488406992
Seq, 4300,430,43,53,10,2,5,132,48,227900,227900,1.0,0.007575757575757576
Greedy, 4300,430,43,53,10,2,5,132,3715,387804,227900,0.587667997235717,0.004452030282088766
SingleFlow, 4300,430,43,53,10,2,5,132,1550838,4300,227900,53.0,0.4015151515151515
CliqueFlow, 4300,430,43,53,10,2,5,132,1018466,2724,227900,83.66372980910425,0.6338161349174565
Seq, 4400,440,44,54,10,2,5,117,40,237600,237600,1.0,0.008547008547008548
Greedy, 4400,440,44,54,10,2,5,117,3725,455612,237600,0.5214963609386934,0.004457233854176867
SingleFlow, 4400,440,44,54,10,2,5,117,1648498,4400,237600,54.0,0.46153846153846156
CliqueFlow, 4400,440,44,54,10,2,5,117,1095951,2829,237600,83.98727465535525,0.7178399543192756
Seq, 4500,450,45,55,10,2,5,134,213,247500,247500,1.0,0.007462686567164179
Greedy, 4500,450,45,55,10,2,5,134,3701,427824,247500,0.5785089195557052,0.004317230742953024
SingleFlow, 4500,450,45,55,10,2,5,134,1755979,4500,247500,55.0,0.41044776119402987
CliqueFlow, 4500,450,45,55,10,2,5,134,1186647,2919,247500,84.78931140801645,0.6327560552837048
Seq, 4600,460,46,56,10,2,5,140,252,257600,257600,1.0,0.007142857142857143
Greedy, 4600,460,46,56,10,2,5,140,4079,449074,257600,0.5736248368865711,0.004097320263475508
SingleFlow, 4600,460,46,56,10,2,5,140,1878694,4600,257600,56.0,0.4
CliqueFlow, 4600,460,46,56,10,2,5,140,1283115,3048,257600,84.51443569553805,0.6036745406824147
Seq, 4700,470,47,57,10,2,5,141,43,267900,267900,1.0,0.0070921985815602835
Greedy, 4700,470,47,57,10,2,5,141,4169,457833,267900,0.5851478595907241,0.00414998481979237
SingleFlow, 4700,470,47,57,10,2,5,141,1971771,4700,267900,57.0,0.40425531914893614
CliqueFlow, 4700,470,47,57,10,2,5,141,1373077,3161,267900,84.7516608668143,0.6010756089844986
Seq, 4800,480,48,58,10,2,5,142,46,278400,278400,1.0,0.007042253521126761
Greedy, 4800,480,48,58,10,2,5,142,4307,493661,278400,0.5639497549938115,0.003971477147843743
SingleFlow, 4800,480,48,58,10,2,5,142,2155785,4800,278400,58.0,0.4084507042253521
CliqueFlow, 4800,480,48,58,10,2,5,142,1560480,3283,278400,84.80048735912276,0.5971865306980476
